icao,name,lat,lon
E52,"Oldham Co",35.2319975,-102.399094
E54,"Bowie",32.33590916,-109.47311973
E57,"Denver City",32.97333325,-102.84451375
E58,"Three Point",32.90283527,-111.76179695
E60,"Eloy Muni",32.806943,-111.5868
E63,"Gila Bend Muni",32.9580555,-112.6783305
E65,"Whetstone",31.68370194,-110.2900775
E67,"Kearny",33.0475635,-110.9090975
E68,"Estrella Sailport",33.08532666,-112.16097945
E70,"Huber Airpark",29.60240422,-97.9903648
E71,"Eds Field",32.68339833,-111.50123028
E72,"Pine Springs",35.40085527,-109.27593056
E76,"Rimrock",34.65085555,-111.78820639
E77,"San Manuel",32.63639,-110.647225
E78,"Sells",31.9328515,-111.894289
E80,"Alexander Muni",34.645179,-106.833701
E81,"Superior Municipal",33.27783388,-111.12706501
E84,"G Bar F Ranch",33.54452722,-105.37553889
E87,"Columbus Stockyards",31.79176777,-107.63807834
E89,"Conchas Lake",35.3667155,-104.188031
E90,"Pueblo Pintado",35.96807333,-107.64672001
E91,"Chinle Muni",36.110881,-109.575422
E92,"Estancia Municipal",34.76339333,-106.04140556
E94,"Glenwood-catron County",33.35283972,-108.86728584
E95,"Benson Muni",31.9996945,-110.357501
E97,"Ute Dam",35.35644,-103.43745806
E98,"Mid Valley Airpark",34.759585,-106.7451405
E99,"Akin And Akin",34.77228611,-103.8560775
EA3,"Olds Didsbury",51.711036,-114.109343
EA5,"Hardisty",52.646947,-111.3841655
EA6,"Cardston",49.1625,-113.2409695
EB3,"Colville Lake",67.333,-126.083298
EB5,"Fairview",56.081389,-118.434725
EBAM,"Amougies",50.740110755,3.4857083
EBAW,"Antwerp Deurne",51.19065364,4.463776425
EBBE,"Beauvechain",50.756950475,4.7693592225
EBBL,"Kleine Brogel",51.16770075,5.47091725
EBBR,"Brussels Airport",50.8999481133333,4.49281431833333
EBBT,"Brasschaat",51.341003,4.503
EBBX,"Bertrix",49.887264,5.228861
EBBY,"Baisy-thy",50.5680673875,4.43521337
EBCI,"Brussels South - Charleroi",50.45994663,4.453124585
EBCV,"Chievres Ab",50.57584,3.8310765
EBFN,"Koksijde",51.090219635,2.65292999
EBFS,"Florennes",50.24086387,4.648294745
EBGB,"Grimbergen",50.948626475,4.391853
EBGG,"Geraardsbergen Overboelare",50.755005,3.865231
EBHN,"Ebhn",51.30616075,4.387136165
EBKH,"Balen Keiheuvel",51.18106231,5.21983464
EBKT,"Wevelgem",50.8187748,3.20897787
EBLE,"Sanicole",51.117226,5.301111
EBLG,"Liege",50.6381205,5.443139905
EBLN,"Liernu",50.579578085,4.791636505
EBMO,"Moorsele",50.853336,3.146666
EBNM,"Namur",50.489841195,4.770472685
EBOS,"Oostende",51.19996658,2.875008315
EBOT,"Oud Turnhout",51.317791,5.0167515
EBSF,"Schaffen",51,5.060001
EBSG,"St. Ghislain",50.458336,3.82
EBSH,"St Hubert (civ)",50.0375785,5.4065355
EBSL,"Zutendaal",50.9474985,5.5905585
EBSP,"Spa",50.482506,5.910276
EBSU,"Saint Hubert Mil",50.0349985,5.441114
EBTN,"Goetsenhoven",50.765003,4.957777
EBTX,"Verviers",50.552505,5.855
EBTY,"Tournai Maubray",50.531682215,3.49616043
EBUL,"Ursel",51.1441335,3.4743635
EBWE,"Weelde",51.394783,4.9601945
EBZH,"Hasselt Zonhoven",50.970039,5.375005
EBZR,"Zoersel",51.26463946,4.75430613
EBZW,"Genk Zwartberg",51.0146942,5.5223119
ED01,"Agathazell",47.5541736075,10.2722220975
ED02,"Fuessen",47.583551945,10.6988006075
ED03,"Kamen",51.59063231,7.71000764
ED04,"Braunfels",50.52547119,8.39341807
ED05,"Unterwoessen",47.730197,12.439176
ED06,"Butzbach - Pfingstweide",50.435702455,8.6206653375
ED07,"Glashuetten - Oberems",50.241484,8.39978187
ED08,"Kaufbeuren",47.86248,10.614830925
ED09,"Riedelbach",50.302266375,8.38495412
ED3,"Oyen Muni",51.3342365,-110.49132
ED4,"Fox Creek",54.374699,-116.7593
ED5,"Taber",49.826806,-112.1845145
ED6,"De Winton/highwood",50.801201,-113.886673
EDAB,"Bautzen",51.193392305,14.517065545
EDAC,"Altenburg Nobitz",50.9818155,12.5063635
EDAD,"Dessau",51.831828,12.1840335
EDAE,"Eisenhuttenstadt",52.197333,14.5856665
EDAH,"Heringsdorf",53.8789851425,14.148508355
EDAI,"Segeletz",52.8216667,12.5529995
EDAJ,"Gera Leumitz",50.8806572,12.1373281
EDAK,"Grossenhain",51.308111,13.554972
EDAL,"Fuerstenwalde",52.3911095,14.0961132
EDAM,"Merseburg",51.362999,11.940834
EDAN,"Neustadt-glewe",53.3608869125,11.61357066
EDAP,"Neuhausen",51.6845188,14.4225106
EDAQ,"Halle-oppin",51.55374852,12.05440452
EDAR,"Edar Pirna Pratzschwitz",50.97890532,13.907660655
EDAS,"Finsterwalde",51.635334,13.6736679
EDAU,"Riesa Gohlis",51.29519925,13.3525625
EDAV,"Finow",52.827165,13.6934985
EDAW,"Roitzschjora",51.5769595,12.494319
EDAX,"Rechlin Larz",53.3064155,12.7531405
EDAY,"Strausberg",52.57972075,13.91611125
EDAZ,"Schonhagen",52.20625297125,13.16208939375
EDBC,"Magdeburg Cochstedt",51.8559265,11.418004
EDBD,"Dedelow",53.3561134,13.7836113
EDBF,"Fehrbellin",52.7922134,12.7669411
EDBH,"Barth",54.3389085,12.709896
EDBJ,"Jena Schongleina",50.9150875,11.713857
EDBK,"Kyritz",52.918662,12.4249875
EDBL,"Laucha",51.246066,11.69363636
EDBM,"Magdeburg",52.073657,11.6264795
EDBP,"Pinnow",53.614915555,11.5631627525
EDBQ,"Bronkow",51.6663208,13.9572501
EDBR,"Rothenburg Gorlitz",51.36316675,14.94999975
EDBS,"Soemmerda-dermsdorf",51.19891125,11.19225619
EDBT,"Allstedt",51.378697,11.4371195
EDBU,"Pritzwalk Sommersberg",53.1756668,12.1853285
EDBV,"Stralsund",54.33576975,13.04332868
EDBW,"Werneuchen",52.631909,13.7755545
EDBY,"Schmoldow",53.97285881,13.34326005
EDBZ,"Schwarzheide Schipkau",51.4916611,13.8800001
EDCA,"Anklam",53.832392,13.66945625
EDCB,"Ballenstedt",51.7431564,11.227829
EDCD,"Cottbus Drewitz",51.89013425,14.53271325
EDCE,"Eggersdorf Muencheberg",52.4791641,14.0833368
EDCG,"Guettin Ruegen",54.383884,13.325557
EDCJ,"Chemnitz Jahnsdorf",50.747389,12.837306
EDCK,"Koethen",51.7224922,11.9472313
EDCM,"Kamenz",51.29687775,14.127875
EDCN,"Nauen",52.6268768,12.9130096
EDCO,"Obermehler Schlotheim",51.2676665,10.634832
EDCP,"Peenemunde",54.1578315,13.7726625
EDCQ,"Aschersleben",51.76699121,11.49868188
EDCS,"Saarmund",52.3089943,13.1006727
EDCT,"Taucha",51.394667,12.53703664
EDCW,"Wismar-mueggenburg",53.91316667,11.50000008
EDCX,"Purkshof",54.1613797175,12.2489789825
EDCY,"Spremberg Welzow",51.5788135,14.1391305
EDDB,"Berlin Schoenefeld",52.378541,13.52062925
EDDC,"Dresden",51.134365665,13.768064775
EDDE,"Erfurt",50.979808,10.958105
EDDF,"Frankfurt Main",50.03264509125,8.54062318
EDDG,"Muenster Osnabrueck",52.1346845,7.68504
EDDH,"Hamburg",53.6336650525,9.9852350325
EDDK,"Koln Bonn",50.8658006666667,7.13890333333333
EDDL,"Duesseldorf",51.28942375,6.76664575
EDDM,"Muenchen Franz-josef Strauss",48.3537865,11.786117
EDDN,"Nurnberg",49.49874365,11.07757959
EDDP,"Leipzig-halle",51.4226295,12.23602825
EDDR,"Saarbrucken",49.2153429775,7.112610135
EDDS,"Stuttgart",48.689875,9.2219655
EDDT,"Berlin Tegel",52.5591,13.2901875
EDDV,"Hannover",52.4620948833333,9.68679404
EDDW,"Bremen",53.0457145,8.7890028525
EDEN,"Bad Hersfeld",50.8444,9.7072
EDER,"Wasserkuppe",50.49869006,9.9524711125
EDFA,"Anspach - Taunus",50.289666665,8.536834075
EDFB,"Reichelsheim",50.335684675,8.8796549375
EDFC,"Aschaffenburg",49.9388008,9.0624933
EDFD,"Bad Neustadt Saale Grasberg",50.3055534,10.122674
EDFE,"Frankfurt-egelsbach",49.9601758125,8.64440111
EDFG,"Gelnhausen",50.19535199,9.16785131
EDFH,"Frankfurt Hahn",49.945808,7.2610815
EDFL,"Giessen Luetzelinden",50.5449753,8.5910187
EDFM,"Mannheim City",49.4730589975,8.5143942775
EDFN,"Marburg Schoenstadt",50.8742465,8.812794
EDFO,"Michelstadt Odenwald",49.678005,8.973369
EDFP,"Ober-moerlen",50.362005605,8.712799565
EDFQ,"Allendorf Eder",51.0353665,8.6808625
EDFR,"Rothenburg Ob Der Tauber",49.3906631,10.2183285
EDFT,"Lauterbach",50.683167,9.410333
EDFU,"Mainbullau",49.695593,9.183349
EDFV,"Worms",49.6069485,8.36783125
EDFW,"Wuerzburg Schenkenturm",49.8180008,9.8971701
EDFZ,"Mainz Finthen",49.9682715,8.1482855
EDGB,"Breitscheid",50.6794357,8.1727753
EDGE,"Eisenach Kindel",50.9922015,10.4762915
EDGF,"Fulda-jossa",50.4754165,9.4424165
EDGI,"Ingelfingen Buehlhof",49.3211098,9.6561108
EDGM,"Mosbach Lohrbach",49.401489,9.121662
EDGP,"Oppenheim",49.841652,8.373968
EDGS,"Siegerland",50.7082500216667,8.08224009333333
EDH1,"Neujellingsdorf",54.455862215,11.109473905
EDHB,"Grube",54.244434,11.02376
EDHC,"Luechow Rehbeck",53.01747306,11.14444536
EDHE,"Uetersen",53.646587,9.70319
EDHF,"Hungriger Wolf",53.9919254483333,9.575296155
EDHG,"Lueneburg",53.24833333,10.45866688
EDHI,"Hamburg Finkenwerder",53.53591,9.837071
EDHK,"Kiel Holtenau",54.3804398425,10.1449044125
EDHL,"Lubeck Blankensee",53.804963,10.7170585
EDHM,"Hartenholm",53.9149895,10.0405636
EDHN,"Neumuenster",54.0775089925,9.9378786025
EDHO,"Ahrenlohe",53.7021408,9.743357975
EDHP,"Pellworm",54.536355,8.680054365
EDHS,"Stade",53.559493945,9.49800211
EDHU,"Lauenbrueck",53.207806,9.573356595
EDHW,"Wahlstedt",53.969501,10.22161905
EDJA,"Memmingen Allgau",47.988757,10.239502
EDKA,"Aachen Merzbruck",50.8241615,6.1869416
EDKB,"Bonn-hangelar",50.769522535,7.16393965333333
EDKM,"Meschede Schueren",51.30271065,8.23950718
EDKO,"Brilon Hochsauerland",51.405487,8.650003
EDKV,"Dahlemer Binz",50.405889,6.5280835
EDKZ,"Meinerzhagen",51.100332,7.6029585
EDLA,"Arnsberg Menden",51.4837365,7.900107
EDLB,"Borkenberge",51.778656,7.2853308
EDLD,"Dinslaken Schwarze Heide",51.616151,6.861269
EDLE,"Essen Mulheim",51.40287,6.939335
EDLH,"Hamm Lippewiesen",51.6904735,7.81846406
EDLI,"Bielefeld Windelsbleiche",51.964832,8.5448345
EDLK,"Krefeld Egelsberg",51.386111,6.590556
EDLM,"Marl Loemuehle",51.648605,7.16444
EDLN,"Monchengladbach",51.2303555,6.504496
EDLO,"Oerlinghausen",51.933277,8.675006
EDLP,"Paderborn Lippstadt",51.6141655,8.616336
EDLS,"Stadtlohn Vreden",51.995843,6.840386
EDLT,"Muenster-telgte",51.944510025,7.7737552
EDLV,"Niederrhein",51.6024555,6.142132
EDLW,"Dortmund-wickede",51.519107,7.614447
EDLZ,"Soest Bad Sassendorf",51.588799,8.21666
EDMA,"Augsburg",48.424245,10.93427725
EDMB,"Biberach An Der Riss",48.110387,9.762043
EDME,"Eggenfelden",48.395993,12.721593
EDMJ,"Jesenwang",48.17435,11.125403035
EDMK,"Kempten - Durach",47.6914400525,10.338551695
EDML,"Landshut",48.511322,12.033442
EDMN,"Mindelheim Mattsies",48.108834,10.524333
EDMO,"Oberpfaffenhofen",48.0816195,11.283418
EDMS,"Straubing",48.900879,12.5166615
EDMT,"Tannheim",48.0106872,10.10046585
EDMV,"Vilshofen",48.6351665,13.195667
EDMW,"Deggendorf",48.8311119,12.8813925
EDNB,"Arnbruck",49.125164,12.9850025
EDNE,"Erbach",48.340948,9.91521873
EDNG,"Giengen Brenz",48.63517,10.2154989
EDNL,"Leutkirch Unterzeil",47.8590845,10.01459328
EDNM,"Nittenau Bruck",49.2224884,12.2965012
EDNO,"Noerdlingen",48.8727722,10.5052757
EDNV,"Vogtareuth",47.9459877,12.2046652
EDNY,"Friedrichshafen",47.6713165,9.5114875
EDOC,"Gardelegen",52.528492575,11.352621465
EDOD,"Reinsdorf",51.90169905,13.19650075
EDOE,"Boehlen",51.214253,12.368080325
EDOF,"Bad Frankenhausen",51.37285028,11.143232915
EDOG,"Torgau-beilrode",51.5711667,13.052166745
EDOI,"Bienenfarm Nauen",52.6602669,12.7477818
EDOL,"Oschersleben",52.040333,11.202832915
EDOM,"Klein Muehlingen",51.9476667,11.769833205
EDON,"Neuhardenberg",52.6129955,14.242668
EDOP,"Schwerin Parchim",53.426997,11.7834375
EDOQ,"Oschatz",51.296,13.078363625
EDOV,"Stendal Borstel",52.62896575,11.81737425
EDOX,"Renneritz",51.594455,12.23665523
EDOZ,"Schoenebeck-zackmuende",51.9963332,11.79216674
EDPA,"Aalen Heidenheim Elchingen",48.7776075,10.26460625
EDPJ,"Laichingen",48.4968224,9.6409569
EDPQ,"Schmidgaden",49.4308243,12.0983295
EDPS,"Sonnen",48.682222,13.694722325
EDQC,"Coburg Brandensteinsebene",50.2628975,10.99542715
EDQD,"Bayreuth",49.9849195,11.640436
EDQE,"Burg Feuerstein",49.7937664875,11.1322775
EDQH,"Herzogenaurach",49.5836143,10.87361155
EDQK,"Kulmbach",50.1349983,11.4586115
EDQM,"Hof Plauen",50.288643,11.854065
EDQN,"Neustadt Aisch",49.5878334,10.5776691
EDQP,"Rosenthal Field Ploessen",49.8629913,11.7876701
EDQT,"Hassfurt Schweinfurt",50.0180515,10.5294455
EDQW,"Weiden",49.678833,12.1164989
EDRA,"Bad Neuenahr Ahrweiler",50.5585022,7.1366701
EDRB,"Bitburg",49.944957,6.564185
EDRF,"Bad Duerkheim",49.4729958,8.1963387
EDRH,"Hoppstaedten Weiersbach",49.61118315,7.18523575
EDRJ,"Saarlouis Dueren",49.3124962,6.6739998
EDRK,"Koblenz Winningen",50.3251815,7.52786
EDRP,"Pirmasens",49.2655563,7.4908309
EDRT,"Trier Fohren",49.864092885,6.78778941
EDRW,"Dierdorf Wienau",50.5675049,7.5647206
EDRY,"Speyer",49.30306825,8.45065425
EDRZ,"Zweibrucken",49.2095225,7.4006515
EDSB,"Karlsruhe Baden Baden",48.779257,8.0806415
EDSH,"Backnang-heiningen",48.919832865,9.45533285
EDSL,"Blumberg",47.844149365,8.56466054
EDSN,"Neuhausen Ob Eck",47.9768335,8.9051665
EDSZ,"Rottweil Zepfenhahn",48.1866646,8.7227764
EDTD,"Donaueschingen Villingen",47.9740655,8.522186
EDTF,"Freiburg",48.022653,7.832583
EDTG,"Bremgarten",47.90270625,7.61807075
EDTH,"Heubach",48.80233333,9.927501
EDTK,"Karlsruhe Forchheim",48.97966195,8.3318815
EDTL,"Lahr",48.3692515,7.827725
EDTM,"Mengen Hohentengen",48.053832,9.3728335
EDTO,"Offenburg Baden",48.4478188,7.9236784
EDTQ,"Pattonville Airport",48.864190375,9.224701695
EDTS,"Schwenningen",48.06567,8.5713282
EDTU,"Saulgau",48.0294304,9.5072193
EDTW,"Winzeln Schramberg",48.2794876,8.4290009
EDTY,"Schwabisch Hall",49.1184735,9.78523875
EDUB,"Brandenburg Briest",52.438471,12.4581875
EDUF,"Falkenberg Lonnewitz",51.547929,13.2290365
EDUO,"Oberrissdorf",51.54347425,11.594809165
EDUS,"Finsterwalde Schacksdorf",51.6071645,13.73956525
EDUT,"Templin Gross Dolln",53.02883,13.51625
EDUW,"Tutow",53.92211075,13.21880225
EDVA,"Bad Gandersheim",51.855,10.025
EDVC,"Celle-arloh",52.689334215,10.10802506
EDVE,"Braunschweig-wolfsburg",52.3184355,10.55474175
EDVH,"Hodenhagen",52.76505624,9.61150884
EDVI,"Hoexter-holzminden",51.808334,9.38
EDVK,"Kassel Calden",51.4121265683333,9.38110125166667
EDVM,"Hildesheim",52.17983333,9.945667965
EDVN,"Northeim",51.706666,10.0395
EDVP,"Peine Eddesse",52.40000189,10.25
EDVR,"Rinteln",52.16067063,9.05833261
EDVS,"Salzgitter Druette",52.1541634,10.4265004
EDVU,"Uelzen",52.9831581,10.4653292
EDVW,"Bad Pyrmont",51.9701442875,9.2938815675
EDVY,"Porta-westfalica",52.224998095,8.86333451
EDWA,"Bordelum",54.627202,8.93000713
EDWB,"Bremerhaven",53.50606039,8.573971035
EDWC,"Damme",52.487558,8.185289625
EDWE,"Emden",53.3911205,7.2266135
EDWF,"Leer-papenburg",53.271589,7.4422985
EDWG,"Wangerooge",53.785393215,7.9199919525
EDWH,"Oldenburg Hatten",53.068652,8.31255355
EDWI,"Wilhelmshaven Mariensiel",53.5041790225,8.052239985
EDWJ,"Juist",53.6812111466667,7.05986463666667
EDWK,"Karlshoefen",53.3341637,9.0288858
EDWL,"Langeoog",53.74277778,7.498611685
EDWM,"Weser-wuemme",53.05366529,9.208725965
EDWN,"Nordhorn-lingen",52.457667175,7.18500543
EDWO,"Osnabrueck Atterheide",52.2853279,7.9786692
EDWQ,"Ganderkesee Atlas Airfield",53.0374947,8.5061092
EDWR,"Borkum",53.5935287766667,6.71030338166667
EDWS,"Norden Norddeich",53.6347198,7.19027756
EDWU,"Varrelbusch",52.908308,8.042566
EDWV,"Verden Scharnhorst",52.9666666,9.2852775
EDWX,"Westerstede-felde",53.2886915,7.9307855
EDWY,"Norderney",53.70694444,7.22861151
EDWZ,"Baltrum",53.72527778,7.37222199
EDX2,"Giessen Wieseckaue",50.604182,8.7287315
EDX3,"Amoeneburg Glider Field",50.789654,8.906541
EDXA,"Achmer",52.377500105,7.913500165
EDXB,"Heide Buesum",54.15325643,8.90162422
EDXC,"Schleswig Kropp",54.425497,9.542291135
EDXD,"Bohmte-bad Essen",52.35083356,8.33066632
EDXE,"Rheine-eschendorf",52.27583327,7.491333035
EDXF,"Flensburg Schaferhaus",54.7727853683333,9.377325215
EDXG,"Melle Groengau",52.2008324,8.37777809
EDXH,"Helgoland-dune",54.185612,7.915806
EDXI,"Nienburg-holzbalge",52.7096666,9.16250008
EDXJ,"Husum Schwesing",54.509963,9.138291335
EDXK,"Leck",54.791104,8.962882185
EDXL,"Barssel",53.1642595,7.79472147
EDXM,"Sankt Michaelisdonn",53.9783325,9.14332699
EDXN,"Nordholz-spieka",53.76742899,8.64446503
EDXO,"Sankt Peter Ording",54.30900292,8.686819595
EDXP,"Harle",53.7069435,7.821389385
EDXQ,"Rotenburg Wuemme",53.12670523,9.3486622275
EDXR,"Rendsburg Schachtholm",54.2195675,9.601541
EDXS,"Seedorf",53.3354025,9.25987364
EDXT,"Sierksdorf Hof Altona",54.066901,10.742156195
EDXU,"Huettenbusch",53.286288,8.949651815
EDXW,"Westerland Sylt",54.91243275,8.34153575
EDXY,"Wyk Auf Foehr",54.68632409,8.5346648725
EDXZ,"Kuehrstedt-bederkesa",53.568133965,8.789259345
EE5,"Wabasca",55.9618055,-113.819025
EE8,"Viking",53.099998,-111.866699
EEEI,"Amari",59.2602955,24.208504
EEKA,"Kardla",58.9907895,22.830869
EEKE,"Kuressaare",58.23045875,22.51124025
EEPU,"Parnu",58.4187945,24.472822
EETN,"Tallinn",59.4132565,24.832803
EETU,"Tartu",58.3074615,26.6904275
EF3,"Bow Island",49.883332,-111.3333305
EF6,"Forestburg",52.571499,-112.083801
EFAA,"Aavahelukka",67.6031,23.9758
EFAH,"Ahmosuo",64.895,25.7558
EFAL,"Alavus",62.5544,23.5769
EFET,"Enontekio",68.362586,23.4243275
EFEU,"Eura",61.1161105,22.201388
EFFO,"Forssa",60.8017,23.6489
EFGE,"Genbole",60.086948,22.521948
EFHA,"Halli",61.856049,24.7866125
EFHF,"Helsinki Malmi",60.25296325,25.0451905
EFHI,"Haapamaki",62.2575,24.3375
EFHK,"Helsinki Vantaa",60.3205686666667,24.9526675
EFHL,"Hailuoto",64.9667,24.7083
EFHM,"Hameenkyro",61.689621,23.0737055
EFHN,"Hanko",59.8482545,23.085976
EFHP,"Haapavesi",64.1128,25.5078
EFHV,"Hyvinkaa",60.65494519,24.88217532
EFII,"Iisalmi",63.6317,27.1256
EFIK,"Kiikala",60.462561,23.6539485
EFIM,"Immola",61.249131,28.903646
EFIT,"Kitee",62.166111,30.073611
EFIV,"Ivalo",68.60661475,27.419231
EFJM,"Jamijarvi",61.7783,22.7194
EFJO,"Joensuu",62.65874375,29.61397775
EFJP,"Jakalapaa",68.7108,25.7572
EFJY,"Jyvaskyla",62.3994515,25.67825
EFKA,"Kauhava",63.1270775,23.0514415
EFKE,"Kemi Tornio",65.781889,24.582436
EFKG,"Kumlinge",60.246899,20.8081
EFKH,"Kuhmo",64.1119,29.4419
EFKI,"Kajaani",64.2854705,27.6924165
EFKJ,"Kauhajoki",62.4635,22.3915415
EFKK,"Kruunupyy",63.7206395,23.13971325
EFKM,"Kemijarvi",66.712882,27.1567845
EFKO,"Kalajoki",64.22861,23.8263905
EFKR,"Karsamaki",63.9889,25.7472
EFKS,"Kuusamo",65.987404,29.2397975
EFKT,"Kittila",67.7010225,24.8468485
EFKU,"Kuopio",63.00694525,27.79869925
EFKV,"Kivijarvi",63.125,25.0944
EFKY,"Kymi",60.5711,26.8992
EFLA,"Lahti Vesivehmaa",61.1465281666667,25.6931893333333
EFLL,"Lapinlahti",63.3992,27.4822
EFLN,"Lieksa Nurmes",63.5119445,29.6291655
EFLP,"Lappeenranta",61.04455,28.1444
EFMA,"Mariehamn",60.122203,19.898157
EFME,"Menkijarvi",62.9466665,23.518889
EFMI,"Mikkeli",61.68675,27.2016905
EFMM,"Mantta Sassi",62.028475,24.665555
EFMN,"Mantsala",60.5722,25.5119
EFMP,"Martiniiskonpalo",68.6597,25.7072
EFNU,"Nummela",60.33202475,24.2927555
EFOP,"Oripaa",60.8761,22.7481
EFOU,"Oulu",64.9300585,25.3545595
EFPH,"Pyhaselka",62.4644,30.0383
EFPI,"Piikajarvi",61.24588875,22.192687
EFPK,"Pieksamaki",62.2528,27.0072
EFPN,"Punkaharju",61.7286,29.3967
EFPO,"Pori",61.4611745,21.79925475
EFPU,"Pudasjarvi",65.4023945,26.9684635
EFPY,"Pyhasalmi",63.7277085,25.9306115
EFRA,"Rautavaara",63.4239,28.1275
EFRH,"Raahe Pattijoki",64.6880555,24.6958335
EFRN,"Rantasalmi",62.0654795,28.356496
EFRO,"Rovaniemi",66.564822,25.8304195
EFRU,"Ranua",65.9725,26.3692
EFRV,"Kiuruvesi",63.7053,26.62
EFRY,"Rayskala",60.744027625,24.1129165
EFSA,"Savonlinna",61.9430625,28.9451335
EFSE,"Selanpaa",61.06324175,26.79675025
EFSI,"Seinajoki",62.6921195,22.832325
EFSJ,"Sonkajarvi Jyrkka",63.8194,27.7694
EFSO,"Sodankyla",67.3950335,26.6191335
EFSU,"Suomussalmi",64.8214,28.7139
EFTO,"Torbacka",60.0789,24.1753
EFTP,"Tampere Pirkkala",61.4141455,23.604397
EFTS,"Teisko",61.77334,24.026993
EFTU,"Turku",60.514115,22.2628125
EFUT,"Utti",60.896393,26.9383545
EFVA,"Vaasa",63.05065,21.7621735
EFVI,"Viitasaari",63.1222,25.8194
EFVL,"Vaala",64.5017,26.7636
EFVR,"Varkaus",62.173311,27.86601
EFVT,"Sulkaharju",63.3961,24.0292
EFVU,"Vuotso",68.0867,27.1281
EFWB,"Wredeby",60.6633,26.7489
EFYL,"Ylivieska",64.054443,24.722407
EG02,"Audley End",52.00751705,0.224099535
EG05,"Bellarena",55.13953146,-6.968837945
EG06,"Belle Vue",50.97692481,-4.09654295
EG08,"Boston",52.974553125,-0.071886495
EG13,"Burnham",52.93808112,0.77213442
EG14,"Canterbury",51.292587105,0.999928295
EG15,"Cark",54.16378356,-2.962468275
EG17,"Chatteris",52.487764305,0.089007329
EG18,"Chilbolton",51.136713575,-1.41921076
EG2,"Acme",51.448349,-113.51585
EG20,"Clench Common",51.3901308475,-1.7333416575
EG21,"Clutton Hill Farm",51.341407265,-2.523642825
EG22,"Coal Aston",53.304830895,-1.429629025
EG24,"Croft Farm",52.085656685,-2.136229775
EG26,"Crowland",52.7094009625,-0.1409589375
EG3,"Lacombe",52.488332,-113.712219
EG30,"Deenthorpe",52.5057382,-0.589711815
EG32,"East Fortune",56.00098314,-2.733859155
EG33,"Branscombe",50.69797323,-3.15577304
EG34,"Eshott",55.2783966,-1.72056915
EG35,"Fadmoor",54.30866333,-0.9740449675
EG36,"Farway Common",50.73712875125,-3.180165265
EG37,"Felthorpe",52.7059975,1.1946065
EG38,"Feshiebridge",57.102259635,-3.891265985
EG39,"Fetlar",60.603555035,-0.87276906
EG40,"Finmere",51.985313,-1.056693
EG41,"Fishburn",54.68655861,-1.459893025
EG42,"Foula",60.121967455,-2.05344598
EG43,"Garston Farm",51.460559725,-2.301482945
EG48,"Hardwick Norwich",52.464413,1.309924
EG49,"Haydock Park",53.47798686,-2.62181983
EG51,"Hermitage",50.86643033,-2.486661355
EG53,"Hook",51.275994795,-0.94068278
EG54,"Hull",53.772221245,-0.575875055
EG55,"Husbands Bosworth",52.438278,-1.042724
EG59,"Kingsmuir",56.26897998,-2.750741315
EG60,"Kirkbride",54.882074995,-3.205291685
EG61,"Knockin Oswestry",52.804442405,-2.990901615
EG62,"Lamb Holme",58.887721745,-2.8917979075
EG63,"Langar",52.892708,-0.901377
EG65,"Little Snoring",52.85868516,0.906123255
EG68,"Ludham",52.718441,1.551444
EG69,"Lundy Island",51.170320055,-4.670546265
EG70,"Milson",52.361330215,-2.54582535
EG71,"Movenis",54.98764194,-6.64432075
EG74,"Newbury Racecourse",51.39448199,-1.302976245
EG76,"Nayland",51.97405852,0.84987458
EG78,"Out Skerries",60.425100185,-0.74881358
EG79,"Papa Stour",60.321675065,-1.693160835
EG80,"Peterlee",54.766756375,-1.3841680225
EG83,"Rayne Hall Farm",51.88548944,0.52173956
EG85,"Roddige",52.70939675,-1.7430717
EG86,"Rushett Farm Chessington",51.3365364,-0.31438301
EG90,"Shotteswell",52.099605755,-1.380673575
EG93,"Stoke Airfield",51.444876345,0.6322032
EG95,"Sutton Meadows",52.3862167125,0.0615947325
EG96,"Swanton Morley",52.734769385,0.96223995
EG97,"Tibenham Priory Farm",52.45257638,1.13090533
EG99,"Top Farm",52.12308179,-0.117351595
